username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
jimmygtx;2017-09-15 14:58;3;6;"Another lesson. Don't deal heroin and flee the police @100mph, that'll get you killed regardless of color. #JasonStockley";;@100mph;#JasonStockley;"908767061714890752";https://twitter.com/jimmygtx/status/908767061714890752
MollyDukes11;2017-09-15 14:51;1;3;""Yeah but the thing is with coke you either get addicted or die after the first time, oh wait that's heroin " Nice one Morg";;;;"908765272290598913";https://twitter.com/MollyDukes11/status/908765272290598913
veloravelvet;2017-09-15 14:45;0;0;"She's so beautiful!! My babies are gingers, too! I get the shirt cringe, but it's just who they are. It could be jnco's & heroin chic >>";;;;"908763684234809344";https://twitter.com/veloravelvet/status/908763684234809344
DDiamond411;2017-09-15 14:42;0;0;"Anyone that is caught dealing heroin should get a minimun of ten years in prison for attempted murder!";;;;"908763035824730112";https://twitter.com/DDiamond411/status/908763035824730112
TheRaleighHouse;2017-09-15 14:35;0;0;"Some people who are addicted to heroin realize it's time for them to get better, but they fear the unknown—they... http:// fb.me/4snENUeyG";;;;"908761141685264384";https://twitter.com/TheRaleighHouse/status/908761141685264384
CBieszad;2017-09-15 14:25;0;0;"44 murders a day. Have to be selective in outrage. Besides - dead heroin dealers don't get much play outside of Twitter bizarro world";;;;"908758700843728898";https://twitter.com/CBieszad/status/908758700843728898
1Selfmadebeast;2017-09-15 14:23;0;0;"Weed one thing but how tf do y'all get hooked on crack n heroin n all that other shit life ain't never that hard";;;;"908758193760882688";https://twitter.com/1Selfmadebeast/status/908758193760882688
DorisG66535968;2017-09-15 14:22;0;0;"Judge looked at evidence....point blank....you can't always get what you want don't worry you will still be able to get your heroin .";;;;"908757966450565120";https://twitter.com/DorisG66535968/status/908757966450565120
freezinghottake;2017-09-15 14:15;0;0;"Irrelevant. No one has the right to shoot someone simply for being a " heroin dealer" and get away with it.";;;;"908756193933451264";https://twitter.com/freezinghottake/status/908756193933451264
RamboPepe41391;2017-09-15 14:05;1;4;"Anthony Lamar Smith peddled heroin and expected to get away with it. Bravo #JasonStockley for doing your job. #MAGA";;;#JasonStockley #MAGA;"908753569305776128";https://twitter.com/RamboPepe41391/status/908753569305776128
TucsonVoice28;2017-09-15 13:48;1;1;"Problem is thecofficer case WENT TO COURT got a verdict. #JasonStockley (a HEROIN DEALER) DIDN'T get that opportunity. That's the issue!";;;#JasonStockley;"908749435059834881";https://twitter.com/TucsonVoice28/status/908749435059834881
Aradia_Aries;2017-09-15 13:26;0;0;"The main offender of y ppl get addicted 2 Heroin is bigpharma + MO not having drug database. R u going 2 pay 4 their rehab? #JasonStockley";;;#JasonStockley;"908743720551501830";https://twitter.com/Aradia_Aries/status/908743720551501830
JeffErick1234;2017-09-15 13:16;0;0;"Yep. Take a knee in honor of a heroin dealer that tried to kill a cop with his car. Perfect! That'll get Kap a job FOR SURE!";;;;"908741299443965952";https://twitter.com/JeffErick1234/status/908741299443965952
RockStreetIrish;2017-09-15 13:05;0;0;"Selling heroin has consequences. It could get you killed, now your mom said your mac and cheese is ready go away.";;;;"908738642037878784";https://twitter.com/RockStreetIrish/status/908738642037878784
Adam4004;2017-09-15 13:05;0;0;"This is why one shouldn't be a heroin dealer and try to hurt cops. Sometimes in the heat of things you get shot.";;;;"908738538165989377";https://twitter.com/Adam4004/status/908738538165989377
eddiejmurphy;2017-09-15 13:04;0;2;"Running from the police with heroin , doing 80 in a 30 having to be forced off the road after dealing heroin , is *likely* to get you shot https:// twitter.com/Diedre09/statu s/908737574788845568 …";;;;"908738364014198784";https://twitter.com/eddiejmurphy/status/908738364014198784
eddiejmurphy;2017-09-15 13:04;0;0;"Running from the police with heroin , doing 80 in a 30 having to be forced off the road after dealing heroin , is *likely* to get you shot https:// twitter.com/Diedre09/statu s/908737423370268672 …";;;;"908738272381284353";https://twitter.com/eddiejmurphy/status/908738272381284353
eddiejmurphy;2017-09-15 12:56;0;0;"Running from the police with heroin , doing 80 in a 30 having to be forced off the road after dealing heroin , is *likely* to get you shot https:// twitter.com/Diedre09/statu s/908735289744658432 …";;;;"908736367580078081";https://twitter.com/eddiejmurphy/status/908736367580078081
brent_kellogg;2017-09-15 12:54;0;0;"Heroin . Stop the catchall labeling. It's easy to get on the streets heroin .";;;;"908735819879301121";https://twitter.com/brent_kellogg/status/908735819879301121
eddiejmurphy;2017-09-15 12:49;0;0;"Running from the police with heroin , doing 80 in a 30 having to be forced off the road after dealing heroin , is *likely* to get you shot https:// twitter.com/ktatt_it_up/st atus/908732666266177538 …";;;;"908734538989400070";https://twitter.com/eddiejmurphy/status/908734538989400070
christianthcat;2017-09-15 12:40;0;0;"the cop had a personal ak. against regulations. people get shot for holding heroin while 75% of you evangelicals pop oxycontin twice daily";;;;"908732178078498818";https://twitter.com/christianthcat/status/908732178078498818
NorthAPolitics;2017-09-15 12:37;0;0;"And now since weed has become legalized in many areas, cartels have changed their product from mainly weed to heroin . Just will get worse";;;;"908731486639079424";https://twitter.com/NorthAPolitics/status/908731486639079424
Fag20Commie;2017-09-15 12:37;0;5;"Thanks for helping the CIA addict America to opioids. Now its hard for me, a disabled vet to get scripts. People go to heroin because of you";;;;"908731485821087744";https://twitter.com/Fag20Commie/status/908731485821087744
h_c_services;2017-09-15 12:34;0;0;"#TheRaleighHouse 3 Reasons to Get Over a Fear of Rehab for Heroin Addiction. Read Blog: http:// owler.us/adh6d6";;;#TheRaleighHouse;"908730836014456833";https://twitter.com/h_c_services/status/908730836014456833
RobWobbles;2017-09-15 12:08;0;0;"@Gavin_McInnes was it That or was it because Artie is probably gonna get everyone busted for "trafficking" heroin ?";;@Gavin_McInnes;;"908724183454175232";https://twitter.com/RobWobbles/status/908724183454175232
zbrigz;2017-09-15 12:07;0;0;"hello heroin down here too, im a dumbass so i experiment with everything but i prolly wont get high off em more than once";;;;"908723985977921537";https://twitter.com/zbrigz/status/908723985977921537
T_N_B7;2017-09-15 11:55;0;1;"The sentence in opinion about urban heroin dealer not having gun being an anomaly will get a ton of coverage.";;;;"908720980104802307";https://twitter.com/T_N_B7/status/908720980104802307
bobfather77;2017-09-15 11:43;0;0;"Did the people he sold heroin to get justice?";;;;"908717864764493826";https://twitter.com/bobfather77/status/908717864764493826
CurtLow;2017-09-15 11:42;0;2;"Do we get to work with the CIA to bring cocaine and heroin into the US?";;;;"908717572836741121";https://twitter.com/CurtLow/status/908717572836741121
CoreOlijah;2017-09-15 11:30;0;0;"Did you get heroin cos ice is much better :) haha";;;;"908714746278375425";https://twitter.com/CoreOlijah/status/908714746278375425
kkabbech;2017-09-15 11:30;0;1;"@realDonaldTrump go get the pushers of cocaine, meth, heroin not the peace, love, hippy people pic.twitter.com/U0pkjaybfb";;@realDonaldTrump;;"908714679710621697";https://twitter.com/kkabbech/status/908714679710621697
CoreOlijah;2017-09-15 11:30;0;0;"He probably ran off to get heroin I thought. Age 5";;;;"908714619060940803";https://twitter.com/CoreOlijah/status/908714619060940803
Skip_Taco;2017-09-15 11:29;0;5;"Why do Africans get upset when cops permanently remove heroin dealers from their neighborhoods? #JasonStockley";;;#JasonStockley;"908714312633651203";https://twitter.com/Skip_Taco/status/908714312633651203
ThomasDurrant7;2017-09-15 11:26;0;0;"Yep, very reckless for a cop to be proactive and get armed heroin dealers off the street. Better that they just park, only respond";;;;"908713752312320000";https://twitter.com/ThomasDurrant7/status/908713752312320000
get_a_spine;2017-09-15 11:13;0;0;"Heroine with a "e" at the end means Female protagonist. Heroin with no 'e' on the end is a drug. https:// twitter.com/RamboPepe41391 /status/908708568651661312 …";;;;"908710414761984005";https://twitter.com/get_a_spine/status/908710414761984005
KendellWalters1;2017-09-15 11:06;0;0;"That's how majority of ppl get hooked on heroin in the first place- by being prescribed opiates for pain.";;;;"908708631398486016";https://twitter.com/KendellWalters1/status/908708631398486016
midwestarch;2017-09-15 11:00;27;73;"And St Louis is appalled that the innocents killed daily get crickets, Heroin dealing thug against Police (law) gets a protest";;;;"908707219037880321";https://twitter.com/midwestarch/status/908707219037880321
HughE_Dillon;2017-09-15 10:54;0;2;"Watchng Heroin (e) doc #Netflik pple who save addicts lives are saints. So compassionate, but firm in discipline in helping addicts get clean";;;#Netflik;"908705467215597569";https://twitter.com/HughE_Dillon/status/908705467215597569
mestasenesta;2017-09-15 10:41;0;0;"@GetemWetSteph u may be ok so far, but its really roulette, like doing heroin & hoping not 2 get that bad batch. Be safe.";;@GetemWetSteph;;"908702283227070469";https://twitter.com/mestasenesta/status/908702283227070469
fredcee74;2017-09-15 10:37;1;3;"arrest the people in the street . it's a crime to block traffic , they are criminals . get drug dogs out and arrest all with heroin";;;;"908701303949361152";https://twitter.com/fredcee74/status/908701303949361152
SorWyssossi;2017-09-15 09:43;0;0;"@LanaDelRey lança clipes para heroin change beautiful peoples god bless america get free 13 beaches please girl woman pic.twitter.com/0Hf6pjrMNQ";;@LanaDelRey;;"908687666903945216";https://twitter.com/SorWyssossi/status/908687666903945216
kaylalalaj;2017-09-15 09:24;0;19;"ok honestly the class of 2019 is the devil. only 3% of us are actually going to be successful the rest of u are gonna get addicted to heroin";;;;"908682938883231744";https://twitter.com/kaylalalaj/status/908682938883231744
irunshirtless;2017-09-15 08:45;0;9;"If I get addicted to heroin can I come back on the podcast?";;;;"908673094830637056";https://twitter.com/irunshirtless/status/908673094830637056
okubro;2017-09-15 08:41;0;1;"I get the shits if I eat bread, but man that stuff is like heroin to me so I eat it anyway";;;;"908672180216463360";https://twitter.com/okubro/status/908672180216463360
Rafael09;2017-09-15 08:38;0;0;"shoulder injury+Pain meds+addiction to pain meds+inability to get pain meds legally+illegal very expensive pain meds+ heroin +fentenol=death";;;;"908671338243440640";https://twitter.com/Rafael09/status/908671338243440640
drugfreeworld;2017-09-15 08:06;12;17;"You may have heard about the Heroin use surge in the news. Get the TRUTH about #Heroin . http:// qoo.ly/hsgyv";;;#Heroin;"908663267631009792";https://twitter.com/drugfreeworld/status/908663267631009792
ScientologyVid;2017-09-15 08:06;0;0;"You may have heard about the Heroin use surge in the news. Get the TRUTH about #Heroin . http:// qoo.ly/hsgyu";;;#Heroin;"908663262534885378";https://twitter.com/ScientologyVid/status/908663262534885378
Scientology;2017-09-15 08:06;0;1;"You may have heard about the Heroin use surge in the news. Get the TRUTH about #Heroin . http:// qoo.ly/hsgys";;;#Heroin;"908663256012804097";https://twitter.com/Scientology/status/908663256012804097
ScientologyYT;2017-09-15 08:06;0;0;"You may have heard about the Heroin use surge in the news. Get the TRUTH about #Heroin . http:// qoo.ly/hsgye";;;#Heroin;"908663208902381568";https://twitter.com/ScientologyYT/status/908663208902381568
stop_heroin;2017-09-15 07:53;0;0;"Tough love may actually make things worse. Please read and SHARE! Treatment Hotline: 215-857-5151 Get addiction... http:// fb.me/7YviqOV69";;;;"908660055662350338";https://twitter.com/stop_heroin/status/908660055662350338
popsugarnews;2017-09-15 07:01;0;0;"" Heroin won't even get the people out there using drugs high anymore." https://www. popsugar.com/news/What-Fent anyl-43913253 …";;;;"908646856124719104";https://twitter.com/popsugarnews/status/908646856124719104
300datesat69;2017-09-15 05:33;0;1;"I don't have to tell u when addicts can't get pharma they go to heroin . Also big p is in on the heroin trade. See my feed for more.";;;;"908624789241319424";https://twitter.com/300datesat69/status/908624789241319424
TheSavingDisco;2017-09-15 04:30;0;1;"Let's just get some heroin , lose the world, record some shit none of you guys like anyways & die.";;;;"908608993618051073";https://twitter.com/TheSavingDisco/status/908608993618051073
bluesmokinghand;2017-09-15 03:02;0;1;"Will Self, does he still get a private prescription for diamorphine for his heroin addiction or has he got that monkey off his back yet?";;;;"908586687068033025";https://twitter.com/bluesmokinghand/status/908586687068033025
tammyshiann;2017-09-15 02:40;0;0;"“do too much heroin you get naja”";;;;"908581241062014976";https://twitter.com/tammyshiann/status/908581241062014976
HHaylett27;2017-09-15 02:28;0;3;"Bet bro. I'll get you some of that Ghost 'special heroin edition'.. real shit right there";;;;"908578175545987074";https://twitter.com/HHaylett27/status/908578175545987074
DeceitinDrugs;2017-09-15 02:16;0;0;"With profits from MJ to be eliminated, the focus now is to get people more dependant on the cocaine, heroin , they consume.";;;;"908575303668162560";https://twitter.com/DeceitinDrugs/status/908575303668162560
tay1o;2017-09-15 02:01;1;2;"I knew I had to get out of mayde creek when my teacher stopped our lesson to tell us how his daughter ran away and started doing heroin lmao";;;;"908571427338514433";https://twitter.com/tay1o/status/908571427338514433
intrepid_heroin;2017-09-15 01:49;0;0;"Why would we get a guy out retirement when we can get a young one out of purgatory? You're not making sense, Chris. https:// twitter.com/thelakeshowkin g/status/908568172294373376 …";;;;"908568534749294592";https://twitter.com/intrepid_heroin/status/908568534749294592
therealcubanken;2017-09-15 01:22;0;0;"@kevinscampoli I'm gonna get Xpac's heroin eyes tattooed on my eyelids.";;@kevinscampoli;;"908561734348058625";https://twitter.com/therealcubanken/status/908561734348058625
Fiehsta;2017-09-15 01:10;2;4;"Stop fucking around and get heroin";;;;"908558588657807362";https://twitter.com/Fiehsta/status/908558588657807362
stylebones;2017-09-15 00:56;0;3;"i guess what im sayin is im not saying twitter got me hooked on heroin but it surely didnt help me not get hooked on heroin";;;;"908555147634028545";https://twitter.com/stylebones/status/908555147634028545
Dexxxzzz;2017-09-15 00:32;0;0;"Opiate over doses kill about 70 thousand Americans every year. I get weed I don't get Heroin";;;;"908548961375477765";https://twitter.com/Dexxxzzz/status/908548961375477765
intrepid_heroin;2017-09-14 23:38;0;0;"Most def. Let's get it while I have time. https:// twitter.com/sterlyngram/st atus/908535437165080576 …";;;;"908535591096041472";https://twitter.com/intrepid_heroin/status/908535591096041472
intrepid_heroin;2017-09-14 23:20;0;0;"I'm not talking about trading for him. I told HIM to come to Oakland, not for Oakland to go get him. https:// twitter.com/_thatguywill/s tatus/908530596686819328 …";;;;"908530956390109185";https://twitter.com/intrepid_heroin/status/908530956390109185
resistkleptocra;2017-09-14 23:13;0;5;"1) the word you want is "effect" 2) based on your twitter, you need to get a fucking grip you rely on strawmen arguments like heroin";;;;"908529193159446528";https://twitter.com/resistkleptocra/status/908529193159446528
